time,UV,sample
29.72743185796449,9.146933693519437e-05,sample 1
29.737434358589645,8.846987794771917e-05,sample 1
29.747436859214805,8.556877710428311e-05,sample 1
29.75743935983996,8.276280904840255e-05,sample 1
29.767441860465116,8.004885418935692e-05,sample 1
29.77744436109027,7.742389523392609e-05,sample 1
29.787446861715427,7.488501383185257e-05,sample 1
29.797449362340583,7.242938733130937e-05,sample 1
29.807451862965742,7.005428564075892e-05,sample 1
29.817454363590898,6.775706819372307e-05,sample 1
29.827456864216053,6.553518101307537e-05,sample 1
29.83745936484121,6.338615387161076e-05,sample 1
29.847461865466364,6.130759754571991e-05,sample 1
29.857464366091524,5.929720115912116e-05,sample 1
29.86746686671668,5.735272961370171e-05,sample 1
29.877469367341835,5.547202110459825e-05,sample 1
29.88747186796699,5.3652984716770446e-05,sample 1
29.897474368592146,5.189359810038313e-05,sample 1
29.907476869217305,5.01919052224194e-05,sample 1
29.91747936984246,4.85460141920234e-05,sample 1
29.927481870467616,4.6954095157150224e-05,sample 1
29.937484371092772,4.541437827019305e-05,sample 1
29.947486871717928,4.392515172032035e-05,sample 1
29.957489372343083,4.248475983033571e-05,sample 1
29.967491872968242,4.1091601215944925e-05,sample 1
29.977494373593398,3.9744127005387894e-05,sample 1
29.987496874218554,3.844083911744639e-05,sample 1
29.99749937484371,3.718028859592459e-05,sample 1
30.007501875468865,3.596107399874224e-05,sample 1
30.017504376094024,3.478183983985406e-05,sample 1
30.02750687671918,3.3641275082262136e-05,sample 1
30.037509377344335,3.253811168044249e-05,sample 1
30.04751187796949,3.147112317057134e-05,sample 1
30.057514378594647,3.043912330697991e-05,sample 1
30.067516879219806,2.944096474332145e-05,sample 1
30.07751937984496,2.847553775698765e-05,sample 1
30.087521880470117,2.754176901535012e-05,sample 1
30.097524381095273,2.66386203824635e-05,sample 1
30.10752688172043,2.576508776489648e-05,sample 1
30.117529382345587,2.49201999954105e-05,sample 1
30.127531882970743,2.4103017753246884e-05,sample 1
30.1375343835959,2.331263251981637e-05,sample 1
30.147536884221054,2.254816556863674e-05,sample 1
30.15753938484621,2.1808766988390658e-05,sample 1
30.167541885471366,2.109361473802031e-05,sample 1
30.177544386096525,2.0401913732806432e-05,sample 1
30.18754688672168,1.9732894960418088e-05,sample 1
30.197549387346836,1.9085814625946317e-05,sample 1
30.20755188797199,1.845995332497673e-05,sample 1
30.217554388597147,1.7854615243776866e-05,sample 1
30.227556889222306,1.7269127385711124e-05,sample 1
30.237559389847462,1.670283882302449e-05,sample 1
30.247561890472618,1.6155119973159303e-05,sample 1
30.257564391097773,1.562536189880523e-05,sample 1
30.26756689172293,1.5112975630900672e-05,sample 1
30.277569392348088,1.4617391513834923e-05,sample 1
30.287571892973244,1.4138058572122618e-05,sample 1
30.2975743935984,1.367444389784496e-05,sample 1
30.307576894223555,1.3226032058179164e-05,sample 1
30.31757939484871,1.2792324522355966e-05,sample 1
30.327581895473866,1.2372839107407951e-05,sample 1
30.337584396099025,1.1967109442092801e-05,sample 1
30.34758689672418,1.1574684448396614e-05,sample 1
30.357589397349336,1.119512784003797e-05,sample 1
30.367591897974492,1.082801763741863e-05,sample 1
30.377594398599648,1.0472945698479036e-05,sample 1
30.387596899224807,1.0129517264938382e-05,sample 1
30.397599399849963,9.797350523414562e-06,sample 1
30.407601900475118,9.476076180934953e-06,sample 1
30.417604401100274,9.165337054367919e-06,sample 1
30.42760690172543,8.864787673317486e-06,sample 1
30.43760940235059,8.57409389603952e-06,sample 1
30.447611902975744,8.292932537953444e-06,sample 1
30.4576144036009,8.02099101233469e-06,sample 1
30.467616904226055,7.757966982790748e-06,sample 1
30.47761940485121,7.503568027132478e-06,sample 1
30.487621905476367,7.257511312267887e-06,sample 1
30.497624406101526,7.019523279756873e-06,sample 1
30.50762690672668,6.78933934167741e-06,sample 1
30.517629407351837,6.566703586464258e-06,sample 1
30.527631907976993,6.351368494394411e-06,sample 1
30.53763440860215,6.143094662402193e-06,sample 1
30.547636909227307,5.941650537917989e-06,sample 1
30.557639409852463,5.74681216143537e-06,sample 1
30.56764191047762,5.558362917519198e-06,sample 1
30.577644411102774,5.376093293979502e-06,sample 1
30.58764691172793,5.199800648941999e-06,sample 1
30.59764941235309,5.029288985556867e-06,sample 1
30.607651912978245,4.864368734095682e-06,sample 1
30.6176544136034,4.704856541193098e-06,sample 1
30.627656914228556,4.550575066000363e-06,sample 1
30.63765941485371,4.401352783022984e-06,sample 1
30.647661915478867,4.257023791423952e-06,sample 1
30.657664416104026,4.1174276305800814e-06,sample 1
30.667666916729182,3.982409101686928e-06,sample 1
30.677669417354338,3.851818095213116e-06,sample 1
30.687671917979493,3.7255094240133535e-06,sample 1
30.69767441860465,3.6033426619136406e-06,sample 1
30.707676919229808,3.485181987589613e-06,sample 1
30.717679419854964,3.370896033564716e-06,sample 1
30.72768192048012,3.26035774015952e-06,sample 1
30.737684421105275,3.153444214230778e-06,sample 1
30.74768692173043,3.050036592542445e-06,sample 1
30.75768942235559,2.950019909617159e-06,sample 1
30.767691922980745,2.8532829699211604e-06,sample 1
30.7776944236059,2.7597182242402826e-06,sample 1
30.787696924231057,2.669221650110067e-06,sample 1
30.797699424856212,2.581692636166747e-06,sample 1
30.80770192548137,2.4970338702905003e-06,sample 1
30.817704426106527,2.4151512314168935e-06,sample 1
30.827706926731683,2.3359536848957203e-06,sample 1
30.837709427356838,2.259353181281583e-06,sample 1
30.847711927981994,2.1852645584431224e-06,sample 1
30.85771442860715,2.113605446882296e-06,sample 1
30.86771692923231,2.0442961781584836e-06,sample 1
30.877719429857464,1.9772596963155727e-06,sample 1
30.88772193048262,1.9124214722133452e-06,sample 1
30.897724431107775,1.8497094206682951e-06,sample 1
30.90772693173293,1.789053820311506e-06,sample 1
30.91772943235809,1.7303872360744915e-06,sample 1
30.927731932983246,1.6736444442170052e-06,sample 1
30.9377344336084,1.6187623598131158e-06,sample 1
30.947736934233557,1.5656799666153977e-06,sample 1
30.957739434858713,1.5143382492188714e-06,sample 1
30.967741935483872,1.4646801274494193e-06,sample 1
30.977744436109028,1.4166503929038684e-06,sample 1
30.987746936734183,1.3701956475708312e-06,sample 1
30.99774943735934,1.3252642444644817e-06,sample 1
31.007751937984494,1.2818062302049569e-06,sample 1
31.01775443860965,1.2397732894817247e-06,sample 1
31.02775693923481,1.199118691338045e-06,sample 1
31.037759439859965,1.1597972372169587e-06,sample 1
31.04776194048512,1.1217652107108044e-06,sample 1
31.057764441110276,1.084980328958707e-06,sample 1
31.06776694173543,1.049401695637743e-06,sample 1
31.07776944236059,1.014989755495619e-06,sample 1
31.087771942985746,9.817062503744013e-07,sample 1
31.097774443610902,9.495141766761675e-07,sample 1
31.107776944236058,9.183777442235712e-07,sample 1
31.117779444861213,8.8826233646938e-07,sample 1
31.127781945486372,8.591344720108503e-07,sample 1
31.137784446111528,8.309617673661374e-07,sample 1
31.147786946736684,8.037129009712656e-07,sample 1
31.15778944736184,7.773575783577839e-07,sample 1
31.167791947986995,7.518664984722983e-07,sample 1
31.17779444861215,7.272113211004316e-07,sample 1
31.18779694923731,7.033646353590152e-07,sample 1
31.197799449862465,6.802999292215393e-07,sample 1
31.20780195048762,6.579915600428251e-07,sample 1
31.217804451112777,6.36414726050341e-07,sample 1
31.227806951737932,6.155454387703216e-07,sample 1
31.23780945236309,5.953604963581133e-07,sample 1
31.247811952988247,5.758374578030789e-07,sample 1
31.257814453613403,5.569546179793244e-07,sample 1
31.26781695423856,5.386909835146112e-07,sample 1
31.277819454863714,5.210262494505641e-07,sample 1
31.287821955488873,5.039407766682165e-07,sample 1
31.29782445611403,4.874155700538552e-07,sample 1
31.307826956739184,4.7143225738078595e-07,sample 1
31.31782945736434,4.5597306888367775e-07,sample 1
31.327831957989495,4.4102081750266266e-07,sample 1
31.33783445861465,4.2655887977527574e-07,sample 1
31.34783695923981,4.1257117735499556e-07,sample 1
31.357839459864966,3.9904215913583476e-07,sample 1
31.36784196049012,3.859567839630652e-07,sample 1
31.377844461115277,3.7330050391092746e-07,sample 1
31.387846961740433,3.6105924810868995e-07,sample 1
31.397849462365592,3.4921940709706883e-07,sample 1
31.407851962990748,3.377678176976596e-07,sample 1
31.417854463615903,3.2669174837848414e-07,sample 1
31.42785696424106,3.1597888509947966e-07,sample 1
31.437859464866214,3.056173176221127e-07,sample 1
31.447861965491374,2.9559552626792843e-07,sample 1
31.45786446611653,2.859023691113388e-07,sample 1
31.467866966741685,2.7652706959234127e-07,sample 1
31.47786946736684,2.6745920453547995e-07,sample 1
31.487871967991996,2.5868869256166534e-07,sample 1
31.497874468617155,2.50205782880005e-07,sample 1
31.50787696924231,2.4200104444717373e-07,sample 1
31.517879469867466,2.3406535548225055e-07,sample 1
31.527881970492622,2.2638989332540448e-07,sample 1
31.537884471117778,2.189661246291297e-07,sample 1
31.547886971742933,2.117857958711243e-07,sample 1
31.557889472368092,2.0484092417826877e-07,sample 1
31.567891972993248,1.981237884515213e-07,sample 1
31.577894473618404,1.916269207818163e-07,sample 1
31.58789697424356,1.8534309814747884e-07,sample 1
31.597899474868715,1.7926533438388137e-07,sample 1
31.607901975493874,1.7338687241643904e-07,sample 1
31.61790447611903,1.677011767483025e-07,sample 1
31.627906976744185,1.6220192619437922e-07,sample 1
31.63790947736934,1.5688300685363592e-07,sample 1
31.647911977994497,1.5173850531184917e-07,sample 1
31.657914478619656,1.4676270206724566e-07,sample 1
31.66791697924481,1.419500651717401e-07,sample 1
31.677919479869967,1.3729524408067036e-07,sample 1
31.687921980495123,1.3279306370423252e-07,sample 1
31.69792448112028,1.2843851865396913e-07,sample 1
31.707926981745434,1.2422676767792742e-07,sample 1
31.717929482370593,1.2015312827830323e-07,sample 1
31.72793198299575,1.1621307150558395e-07,sample 1
31.737934483620904,1.1240221692339223e-07,sample 1
31.74793698424606,1.087163277384525e-07,sample 1
31.757939484871216,1.0515130609025288e-07,sample 1
31.767941985496375,1.0170318849516465e-07,sample 1
31.77794448612153,9.836814143996586e-08,sample 1
31.787946986746686,9.514245711984871e-08,sample 1
31.79794948737184,9.202254931620057e-08,sample 1
31.807951987996997,8.90049494095519e-08,sample 1
31.817954488622156,8.60863025232679e-08,sample 1
31.827956989247312,8.32633637937033e-08,sample 1
31.837959489872468,8.053299476265404e-08,sample 1
31.847961990497623,7.789215988811814e-08,sample 1
31.85796449112278,7.533792316946973e-08,sample 1
31.867966991747934,7.286744488330367e-08,sample 1
31.877969492373094,7.047797842631469e-08,sample 1
31.88797199299825,6.816686726171024e-08,sample 1
31.897974493623405,6.593154196574741e-08,sample 1
31.90797699424856,6.376951737112954e-08,sample 1
31.917979494873716,6.167838980407056e-08,sample 1
31.927981995498875,5.965583441196175e-08,sample 1
31.93798449612403,5.769960257867444e-08,sample 1
31.947986996749187,5.580751942461169e-08,sample 1
31.957989497374342,5.39774813887457e-08,sample 1
31.967991997999498,5.220745388994057e-08,sample 1
31.977994498624657,5.049546906496702e-08,sample 1
31.987996999249813,4.883962358069271e-08,sample 1
31.997999499874968,4.723807651801088e-08,sample 1
32.00800200050013,4.5689047325163076e-08,sample 1
32.01800450112528,4.419081383817772e-08,sample 1
32.02800700175044,4.2741710366216515e-08,sample 1
32.038009502375594,4.134012583971185e-08,sample 1
32.04801200300075,3.9984502019227135e-08,sample 1
32.058014503625905,3.867333176305402e-08,sample 1
32.06801700425106,3.740515735161724e-08,sample 1
32.07801950487622,3.617856886682551e-08,sample 1
32.08802200550137,3.49922026245679e-08,sample 1
32.09802450612653,3.384473965861052e-08,sample 1
32.10802700675169,3.273490425420842e-08,sample 1
32.118029507376846,3.1661462529808577e-08,sample 1
32.128032008002,3.062322106525158e-08,sample 1
32.13803450862716,2.9619025574967265e-08,sample 1
32.14803700925231,2.8647759624673602e-08,sample 1
32.15803950987747,2.770834339015837e-08,sample 1
32.168042010502624,2.679973245676381e-08,sample 1
32.17804451112778,2.5920916658237546e-08,sample 1
32.188047011752936,2.5070918953659893e-08,sample 1
32.19804951237809,2.4248794341199838e-08,sample 1
32.20805201300325,2.3453628807490098e-08,sample 1
32.21805451362841,2.2684538311453885e-08,sample 1
32.228057014253565,2.194066780145748e-08,sample 1
32.23805951487872,2.1221190264685537e-08,sample 1
32.248062015503876,2.0525305807696024e-08,sample 1
32.25806451612903,1.9852240767121948e-08,sample 1
32.26806701675419,1.9201246849535556e-08,sample 1
32.27806951737934,1.8571600299518686e-08,sample 1
32.2880720180045,1.7962601095013084e-08,sample 1
32.298074518629655,1.737357216905676e-08,sample 1
32.30807701925481,1.6803858657041774e-08,sample 1
32.318079519879966,1.625282716865527e-08,sample 1
32.32808202050513,1.5719865083694665e-08,sample 1
32.338084521130284,1.520437987097697e-08,sample 1
32.34808702175544,1.4705798429577601e-08,sample 1
32.358089522380595,1.4223566451676074e-08,sample 1
32.36809202300575,1.375714780629268e-08,sample 1
32.37809452363091,1.330602394323408e-08,sample 1
32.38809702425606,1.2869693316585125e-08,sample 1
32.39809952488122,1.2447670827105069e-08,sample 1
32.40810202550637,1.2039487282908724e-08,sample 1
32.41810452613153,1.1644688877833342e-08,sample 1
32.42810702675669,1.126283668691015e-08,sample 1
32.43810952738185,1.0893506178381854e-08,sample 1
32.448112028007,1.0536286741719555e-08,sample 1
32.45811452863216,1.0190781231119203e-08,sample 1
32.468117029257314,9.856605523966832e-09,sample 1
32.47811952988247,9.533388093782482e-09,sample 1
32.488122030507625,9.220769597168173e-09,sample 1
32.49812453113278,8.918402474300954e-09,sample 1
32.50812703175794,8.62595056252624e-09,sample 1
32.51812953238309,8.343088722622231e-09,sample 1
32.52813203300825,8.069502477320105e-09,sample 1
32.53813453363341,7.804887661677377e-09,sample 1
32.548137034258566,7.54895008491719e-09,sample 1
32.55813953488372,7.3014052033548705e-09,sample 1
32.56814203550888,7.061977804051435e-09,sample 1
32.57814453613403,6.83040169884011e-09,sample 1
32.58814703675919,6.606419428386271e-09,sample 1
32.598149537384344,6.389781975951831e-09,sample 1
32.6081520380095,6.180248490546172e-09,sample 1
32.618154538634656,5.977586019154995e-09,sample 1
32.62815703925981,5.781569247750308e-09,sample 1
32.63815953988497,5.591980250793204e-09,sample 1
32.64816204051013,5.40860824895041e-09,sample 1
32.658164541135285,5.231249374756966e-09,sample 1
32.66816704176044,5.059706445961542e-09,sample 1
32.6781695423856,4.893788746305743e-09,sample 1
32.68817204301075,4.733311813491507e-09,sample 1
32.69817454363591,4.578097234101275e-09,sample 1
32.70817704426106,4.427972445243429e-09,sample 1
32.71817954488622,4.2827705427021675e-09,sample 1
32.728182045511375,4.142330095378236e-09,sample 1
32.73818454613653,4.0064949658147985e-09,sample 1
32.74818704676169,3.875114136608513e-09,sample 1
32.75818954738685,3.748041542513073e-09,sample 1
32.768192048012004,3.6251359080479823e-09,sample 1
32.77819454863716,3.506260590432885e-09,sample 1
32.788197049262315,3.3912834276722386e-09,sample 1
32.79819954988747,3.2800765916216607e-09,sample 1
32.80820205051263,3.1725164458723036e-09,sample 1
32.81820455113778,3.0684834082956943e-09,sample 1
32.82820705176294,2.9678618180959985e-09,sample 1
32.83820955238809,2.8705398072216927e-09,sample 1
32.84821205301325,2.7764091759941103e-09,sample 1
32.85821455363841,2.6853652728142993e-09,sample 1
32.86821705426357,2.5973068778146175e-09,sample 1
32.87821955488872,2.5121360903253435e-09,sample 1
32.88822205551388,2.429758220031764e-09,sample 1
32.898224556139034,2.3500816817003337e-09,sample 1
32.90822705676419,2.273017893357022e-09,sample 1
32.918229557389346,2.1984811778044417e-09,sample 1
32.9282320580145,2.126388667368579e-09,sample 1
32.93823455863966,2.0566602117690495e-09,sample 1
32.94823705926481,1.9892182890103445e-09,sample 1
32.958239559889975,1.9239879191952185e-09,sample 1
32.96824206051513,1.8608965811645023e-09,sample 1
32.978244561140286,1.7998741318699205e-09,sample 1
32.98824706176544,1.7408527283914381e-09,sample 1
32.9982495623906,1.6837667525114126e-09,sample 1
33.00825206301575,1.6285527377622789e-09,sample 1
33.01825456364091,1.5751492988664742e-09,sample 1
33.028257064266064,1.52349706349007e-09,sample 1
33.03825956489122,1.473538606234433e-09,sample 1
33.048262065516376,1.4252183847924328e-09,sample 1
33.05826456614153,1.3784826781981092e-09,sample 1
33.068267066766694,1.3332795271013314e-09,sample 1
33.07826956739185,1.2895586760010974e-09,sample 1
33.088272068017005,1.2472715173727436e-09,sample 1
33.09827456864216,1.206371037627754e-09,sample 1
33.10827706926732,1.1668117648453792e-09,sample 1
33.11827956989247,1.128549718218348e-09,sample 1
33.12828207051763,1.0915423591563607e-09,sample 1
33.13828457114278,1.0557485439929136e-09,sample 1
33.14828707176794,1.0211284782430368e-09,sample 1
33.158289572393095,9.87643672361007e-10,sample 1
33.16829207301825,9.55256898948786e-10,sample 1
33.17829457364341,9.239321513677244e-10,sample 1
33.18829707426857,8.936346037075653e-10,sample 1
33.198299574893724,8.64330572067879e-10,sample 1
33.20830207551888,8.359874771094519e-10,sample 1
33.218304576144035,8.08573807833493e-10,sample 1
33.22830707676919,7.820590865486759e-10,sample 1
33.23830957739435,7.564138349869747e-10,sample 1
33.2483120780195,7.316095415305813e-10,sample 1
33.25831457864466,7.076186295135661e-10,sample 1
33.26831707926981,6.844144265629848e-10,sample 1
33.278319579894976,6.6197113494529e-10,sample 1
33.28832208052013,6.402638028852842e-10,sample 1
33.29832458114529,6.192682968253689e-10,sample 1
33.30832708177044,5.989612745946546e-10,sample 1
33.3183295823956,5.793201594578367e-10,sample 1
33.328332083020754,5.603231150150362e-10,sample 1
33.33833458364591,5.419490209247615e-10,sample 1
33.348337084271066,5.241774494229602e-10,sample 1
33.35833958489622,5.069886426120235e-10,sample 1
33.36834208552138,4.903634904945637e-10,sample 1
33.37834458614653,4.742835097275039e-10,sample 1
33.388347086771695,4.5873082307282156e-10,sample 1
33.39834958739685,4.4368813952223985e-10,sample 1
33.408352088022006,4.291387350735226e-10,sample 1
33.41835458864716,4.1506643413728364e-10,sample 1
33.42835708927232,4.0145559155345235e-10,sample 1
33.43835958989747,3.882910751974379e-10,sample 1
33.44836209052263,3.755582491566984e-10,sample 1
33.458364591147784,3.6324295745898324e-10,sample 1
33.46836709177294,3.5133150833413235e-10,sample 1
33.478369592398096,3.398106589919875e-10,sample 1
33.48837209302326,3.2866760089945797e-10,sample 1
33.498374593648414,3.1788994554039e-10,sample 1
33.50837709427357,3.0746571064236426e-10,sample 1
33.518379594898725,2.9738330685517943e-10,sample 1
33.52838209552388,2.876315248661614e-10,sample 1
33.53838459614904,2.7819952293799335e-10,sample 1
33.54838709677419,2.6907681485518657e-10,sample 1
33.55838959739935,2.6025325826582836e-10,sample 1
33.5683920980245,2.5171904340562655e-10,sample 1
33.57839459864966,2.4346468219169756e-10,sample 1
33.588397099274815,2.354809976740081e-10,sample 1
33.59839959989998,2.2775911383271825e-10,sample 1
33.60840210052513,2.2029044571009823e-10,sample 1
33.61840460115029,2.1306668986601456e-10,sample 1
33.628407101775444,2.060798151464241e-10,sample 1
33.6384096024006,1.9932205375457934e-10,sample 1
33.648412103025755,1.9278589261502967e-10,sample 1
33.65841460365091,1.8646406502080246e-10,sample 1
33.66841710427607,1.8034954255450123e-10,sample 1
33.67841960490122,1.7443552727432706e-10,sample 1
33.68842210552638,1.687154441563238e-10,sample 1
33.698424606151534,1.631829337844688e-10,sample 1
33.708427106776696,1.5783184528046576e-10,sample 1
33.71842960740185,1.5265622946538888e-10,sample 1
33.72843210802701,1.4765033224555388e-10,sample 1
33.73843460865216,1.4280858821529602e-10,sample 1
33.74843710927732,1.3812561446951943e-10,sample 1
33.758439609902474,1.3359620461914887e-10,sample 1
33.76844211052763,1.2921532300281672e-10,sample 1
33.778444611152786,1.2497809908837004e-10,sample 1
33.78844711177794,1.208798220579618e-10,sample 1
33.7984496124031,1.169159355707006e-10,sample 1
33.80845211302826,1.1308203269704841e-10,sample 1
33.818454613653415,1.0937385101934108e-10,sample 1
33.82845711427857,1.0578726789294064e-10,sample 1
33.838459614903726,1.0231829586281939e-10,sample 1
33.84846211552888,9.89630782304196e-11,sample 1
33.85846461615404,9.571788476589485e-11,sample 1
33.86846711677919,9.257910756095469e-11,sample 1
33.87846961740435,8.95432570176969e-11,sample 1
33.888472118029505,8.660695796897986e-11,sample 1
33.89847461865466,8.37669459260152e-11,sample 1
33.908477119279816,8.102006344900383e-11,sample 1
33.91847961990498,7.836325663678974e-11,sample 1
33.928482120530134,7.579357173163324e-11,sample 1
33.93848462115529,7.33081518352978e-11,sample 1
33.948487121780445,7.090423373284815e-11,sample 1
33.9584896224056,6.857914482058555e-11,sample 1
33.96849212303076,6.633030013472924e-11,sample 1
33.97849462365591,6.415519947753305e-11,sample 1
33.98849712428107,6.205142463763793e-11,sample 1
33.99849962490622,6.001663670157901e-11,sample 1
34.00850212553138,5.8048573453453283e-11,sample 1
34.01850462615654,5.614504685985198e-11,sample 1
34.0285071267817,5.430394063727912e-11,sample 1
34.03850962740685,5.252320789932117e-11,sample 1
34.04851212803201,5.0800868880986565e-11,sample 1
34.058514628657164,4.913500873766245e-11,sample 1
34.06851712928232,4.7523775416246004e-11,sample 1
34.078519629907476,4.596537759608868e-11,sample 1
34.08852213053263,4.445808269746095e-11,sample 1
34.09852463115779,4.300021495532029e-11,sample 1
34.10852713178294,4.1590153556247206e-11,sample 1
34.1185296324081,4.0226330836474537e-11,sample 1
34.12853213303326,3.890723053900326e-11,sample 1
34.138534633658416,3.763138612787929e-11,sample 1
34.14853713428357,3.6397379157735973e-11,sample 1
34.15853963490873,3.520383769681356e-11,sample 1
34.16854213553388,3.404943480168667e-11,sample 1
34.17854463615904,3.2932887042007064e-11,sample 1
34.188547136784194,3.185295307362529e-11,sample 1
34.19854963740935,3.080843225850227e-11,sample 1
34.208552138034506,2.979816332987478e-11,sample 1
34.21855463865966,2.8821023101194762e-11,sample 1
34.22855713928482,2.787592521740496e-11,sample 1
34.23855963990998,2.696181894716009e-11,sample 1
34.248562140535135,2.6077688014659332e-11,sample 1
34.25856464116029,2.5222549469776668e-11,sample 1
34.26856714178545,2.4395452595249466e-11,sample 1
34.2785696424106,2.359547784969961e-11,sample 1
34.28857214303576,2.2821735845314068e-11,sample 1
34.29857464366091,2.2073366359050875e-11,sample 1
34.30857714428607,2.1349537376269507e-11,sample 1
34.318579644911225,2.0649444165721154e-11,sample 1
34.32858214553638,1.9972308384873252e-11,sample 1
34.33858464616154,1.931737721457172e-11,sample 1
34.3485871467867,1.8683922522079967e-11,sample 1
34.358589647411854,1.8071240051561477e-11,sample 1
34.36859214803701,1.7478648641110113e-11,sample 1
34.378594648662165,1.6905489465454847e-11,sample 1
34.38859714928732,1.6351125303498018e-11,sample 1
34.39859964991248,1.5814939829871395e-11,sample 1
34.40860215053763,1.5296336929724587e-11,sample 1
34.41860465116279,1.479474003598284e-11,sample 1
34.42860715178794,1.4309591488336447e-11,sample 1
34.4386096524131,1.3840351913251216e-11,sample 1
34.44861215303826,1.3386499624309194e-11,sample 1
34.45861465366342,1.2947530042213898e-11,sample 1
34.46861715428857,1.25229551338133e-11,sample 1
34.47861965491373,1.2112302869519773e-11,sample 1
34.488622155538884,1.1715116698521834e-11,sample 1
34.49862465616404,1.1330955041204934e-11,sample 1
34.508627156789196,1.0959390798216061e-11,sample 1
34.51862965741435,1.0600010875627807e-11,sample 1
34.52863215803951,1.025241572567321e-11,sample 1
34.53863465866466,9.916218902540118e-12,sample 1
34.54863715928982,9.591046632732648e-12,sample 1
34.55863965991498,9.276537399521042e-12,sample 1
34.568642160540136,8.972341541018617e-12,sample 1
34.57864466116529,8.678120861437519e-12,sample 1
34.58864716179045,8.393548255093202e-12,sample 1
34.5986496624156,8.118307342738183e-12,sample 1
34.60865216304076,7.852092119821304e-12,sample 1
34.618654663665914,7.594606616280729e-12,sample 1
34.62865716429107,7.345564567493538e-12,sample 1
34.638659664916226,7.1046890960155065e-12,sample 1
34.64866216554138,6.871712403756777e-12,sample 1
34.658664666166544,6.646375474252046e-12,sample 1
34.6686671667917,6.428427784694568e-12,sample 1
34.678669667416855,6.217627027411256e-12,sample 1
34.68867216804201,6.013738840473261e-12,sample 1
34.69867466866717,5.8165365471389816e-12,sample 1
34.70867716929232,5.625800903841836e-12,sample 1
34.71867966991748,5.441319856441985e-12,sample 1
34.72868217054263,5.262888304470689e-12,sample 1
34.73868467116779,5.090307873105912e-12,sample 1
34.748687171792945,4.923386692625279e-12,sample 1
34.7586896724181,4.761939185090887e-12,sample 1
34.76869217304326,4.605785858029351e-12,sample 1
34.77869467366842,4.454753104877986e-12,sample 1
34.788697174293574,4.308673011973421e-12,sample 1
34.79869967491873,4.167383171870919e-12,sample 1
34.808702175543885,4.0307265027843454e-12,sample 1
34.81870467616904,3.8985510739474745e-12,sample 1
34.8287071767942,3.7707099367020205e-12,sample 1
34.83870967741935,3.647060961124379e-12,sample 1
34.84871217804451,3.5274666780099497e-12,sample 1
34.858714678669664,3.411794126039091e-12,sample 1
34.868717179294826,3.299914703954486e-12,sample 1
34.87871967991998,3.191704027586617e-12,sample 1
34.88872218054514,3.087041791566604e-12,sample 1
34.89872468117029,2.9858116355746752e-12,sample 1
34.90872718179545,2.8879010149742693e-12,sample 1
34.918729682420604,2.7932010756881634e-12,sample 1
34.92873218304576,2.7016065331778596e-12,sample 1
34.938734683670916,2.6130155553914646e-12,sample 1
34.94873718429607,2.5273296495497687e-12,sample 1
34.95873968492123,2.444453552644999e-12,sample 1
34.96874218554638,2.3642951255303318e-12,sample 1
34.978744686171545,2.286765250482193e-12,sample 1
34.9887471867967,2.2117777321221947e-12,sample 1
34.998749687421856,2.139249201587293e-12,sample 1
35.00875218804701,2.069099023843055e-12,sample 1
35.01875468867217,2.0012492080360456e-12,sample 1
35.02875718929732,1.93562432078586e-12,sample 1
35.03875968992248,1.872151402320612e-12,sample 1
35.048762190547635,1.8107598853624928e-12,sample 1
35.05876469117279,1.751381516673124e-12,sample 1
35.068767191797946,1.6939502811716998e-12,sample 1
35.0787696924231,1.6384023285414493e-12,sample 1
35.088772193048264,1.5846759022426576e-12,sample 1
35.09877469367342,1.5327112708538381e-12,sample 1
35.108777194298575,1.4824506616638508e-12,sample 1
35.11877969492373,1.4338381964421177e-12,sample 1
35.12878219554889,1.3868198293148847e-12,sample 1
35.13878469617404,1.3413432866785857e-12,sample 1
35.1487871967992,1.2973580090836585e-12,sample 1
35.15878969742435,1.2548150950240988e-12,sample 1
35.16879219804951,1.2136672465701825e-12,sample 1
35.178794698674665,1.1738687167840843e-12,sample 1
35.18879719929983,1.1353752588598094e-12,sample 1
35.19879969992498,1.0981440769309676e-12,sample 1
35.20880220055014,1.0621337784915364e-12,sample 1
35.218804701175294,1.0273043283769632e-12,sample 1
35.22880720180045,9.93617004254277e-13,sample 1
35.238809702425606,9.61034353571784e-13,sample 1
35.24881220305076,9.295201519204086e-13,sample 1
35.25881470367592,8.990393627605082e-13,sample 1
35.26881720430107,8.695580984693224e-13,sample 1
35.27881970492623,8.410435826656979e-13,sample 1
35.288822205551384,8.134641137703149e-13,sample 1
35.298824706176546,7.867890297608272e-13,sample 1
35.3088272068017,7.609886740827761e-13,sample 1
35.31882970742686,7.360343626782713e-13,sample 1
35.32883220805201,7.118983520959482e-13,sample 1
35.33883470867717,6.88553808646636e-13,sample 1
35.348837209302324,6.65974778570484e-13,sample 1
35.35883970992748,6.441361591823244e-13,sample 1
35.368842210552636,6.230136709632784e-13,sample 1
35.37884471117779,6.025838305675326e-13,sample 1
35.38884721180295,5.828239247142348e-13,sample 1
35.39884971242811,5.637119849355557e-13,sample 1
35.408852213053265,5.452267631528681e-13,sample 1
35.41885471367842,5.273477080536725e-13,sample 1
35.42885721430358,5.100549422433473e-13,sample 1
35.43885971492873,4.93329240146022e-13,sample 1
