time,UV,sample,condition
12.663165791447861,1.1652158016114168e-69,sample 3,condition 1
12.673168292073019,2.1556199568526382e-69,sample 3,condition 1
12.683170792698174,3.9834236734756246e-69,sample 3,condition 1
12.69317329332333,7.352910554245768e-69,sample 3,condition 1
12.703175793948487,1.3557529206568786e-68,sample 3,condition 1
12.713178294573643,2.497010115005168e-68,sample 3,condition 1
12.723180795198799,4.593868359996565e-68,sample 3,condition 1
12.733183295823956,8.442193193597513e-68,sample 3,condition 1
12.743185796449112,1.5497103271775903e-67,sample 3,condition 1
12.753188297074269,2.8416086925910863e-67,sample 3,condition 1
12.763190797699425,5.204709893645006e-67,sample 3,condition 1
12.77319329832458,9.522419186646104e-67,sample 3,condition 1
12.783195798949738,1.7402697940342056e-66,sample 3,condition 1
12.793198299574893,3.17690619405065e-66,sample 3,condition 1
12.803200800200049,5.793096032402512e-66,sample 3,condition 1
12.813203300825206,1.0552019768402116e-65,sample 3,condition 1
12.823205801450362,1.9199017339242543e-65,sample 3,condition 1
12.83320830207552,3.4893211794273004e-65,sample 3,condition 1
12.843210802700675,6.334632693465097e-65,sample 3,condition 1
12.85321330332583,1.1487366559439706e-64,sample 3,condition 1
12.863215803950988,2.0808370700285198e-64,sample 3,condition 1
12.873218304576143,3.7650802088877566e-64,sample 3,condition 1
12.8832208052013,6.805012909069642e-64,sample 3,condition 1
12.893223305826456,1.228576611671323e-63,sample 3,condition 1
12.903225806451612,2.2156140344789668e-63,sample 3,condition 1
12.91322830707677,3.991209735634924e-63,sample 3,condition 1
12.923230807701925,7.181804466920445e-63,sample 3,condition 1
12.93323330832708,1.2908660881166223e-62,sample 3,condition 1
12.943235808952238,2.3176475908014764e-62,sample 3,condition 1
12.953238309577394,4.156542321601826e-62,sample 3,condition 1
12.963240810202551,7.446215771141479e-62,sample 3,condition 1
12.973243310827707,1.3324705983682808e-61,sample 3,condition 1
12.983245811452862,2.3817614747458817e-61,sample 3,condition 1
12.99324831207802,4.252629189299663e-61,sample 3,condition 1
13.003250812703175,7.584647273955729e-61,sample 3,condition 1
13.013253313328331,1.3512381233993993e-60,sample 3,condition 1
13.023255813953488,2.4046231528792628e-60,sample 3,condition 1
13.033258314578644,4.274455474676831e-60,sample 3,condition 1
13.043260815203801,7.589850376562837e-60,sample 3,condition 1
13.053263315828957,1.346183553012705e-59,sample 3,condition 1
13.063265816454113,2.3850308457993903e-59,sample 3,condition 1
13.07326831707927,4.220873917387346e-59,sample 3,condition 1
13.083270817704426,7.461556353234599e-59,sample 3,condition 1
13.093273318329581,1.317574366869554e-58,sample 3,condition 1
13.103275818954739,2.32401820734631e-58,sample 3,condition 1
13.113278319579894,4.094704783302337e-58,sample 3,condition 1
13.123280820205052,7.206499343841805e-58,sample 3,condition 1
13.133283320830207,1.2669071828454783e-57,sample 3,condition 1
13.143285821455363,2.224763968599456e-57,sample 3,condition 1
13.15328832208052,3.9024899057160315e-57,sample 3,condition 1
13.163290822705676,6.837830677130374e-57,sample 3,condition 1
13.173293323330832,1.1967780343847098e-56,sample 3,condition 1
13.183295823955989,2.092317539750392e-56,sample 3,condition 1
13.193298324581145,3.6539307004799524e-56,sample 3,condition 1
13.203300825206302,6.37399542084882e-56,sample 3,condition 1
13.213303325831458,1.110662026644238e-55,sample 3,condition 1
13.223305826456613,1.9331735376512098e-55,sample 3,condition 1
13.23330832708177,3.361077346884209e-55,sample 3,condition 1
13.243310827706926,5.8372047186870684e-55,sample 3,condition 1
13.253313328332082,1.0126283960004532e-54,sample 3,condition 1
13.26331582895724,1.754745118597235e-54,sample 3,condition 1
13.273318329582395,3.0373633943397604e-54,sample 3,condition 1
13.283320830207552,5.251679844218847e-54,sample 3,condition 1
13.293323330832708,9.070234442107655e-54,sample 3,condition 1
13.303325831457864,1.5647954360640496e-53,sample 3,condition 1
13.313328332083021,2.6965931254844788e-53,sample 3,condition 1
13.323330832708177,4.6418604010647115e-53,sample 3,condition 1
13.333333333333332,7.981555426636029e-53,sample 3,condition 1
13.34333583395849,1.3708874625501461e-52,sample 3,condition 1
13.353338334583645,2.351986873919939e-52,sample 3,condition 1
13.363340835208803,4.030758766895093e-52,sample 3,condition 1
13.373343335833958,6.90013442448106e-52,sample 3,condition 1
13.383345836459114,1.1799052476071808e-51,sample 3,condition 1
13.393348337084271,2.0153735612996094e-51,sample 3,condition 1
13.403350837709427,3.438609278684193e-51,sample 3,condition 1
13.413353338334582,5.860422948187872e-51,sample 3,condition 1
13.42335583895974,9.976861699038956e-51,sample 3,condition 1
13.433358339584895,1.696593552573041e-50,sample 3,condition 1
13.443360840210053,2.881910886051835e-50,sample 3,condition 1
13.453363340835208,4.889924618480981e-50,sample 3,condition 1
13.463365841460364,8.28786501236905e-50,sample 3,condition 1
13.473368342085521,1.4031434335383502e-49,sample 3,condition 1
13.483370842710677,2.372905093491595e-49,sample 3,condition 1
13.493373343335834,4.0084602078302894e-49,sample 3,condition 1
13.50337584396099,6.763845817470711e-49,sample 3,condition 1
13.513378344586146,1.1400627159350071e-48,sample 3,condition 1
13.523380845211303,1.9194761246162737e-48,sample 3,condition 1
13.533383345836459,3.228164228508494e-48,sample 3,condition 1
13.543385846461614,5.4230981987117044e-48,sample 3,condition 1
13.553388347086772,9.100353540188765e-48,sample 3,condition 1
13.563390847711927,1.5254150115129216e-47,sample 3,condition 1
13.573393348337085,2.5540931335052507e-47,sample 3,condition 1
13.58339584896224,4.2717360739208326e-47,sample 3,condition 1
13.593398349587396,7.136595327669323e-47,sample 3,condition 1
13.603400850212553,1.1909587337409943e-46,sample 3,condition 1
13.613403350837709,1.9852780749649307e-46,sample 3,condition 1
13.623405851462865,3.3057117134376264e-46,sample 3,condition 1
13.633408352088022,5.498289612152218e-46,sample 3,condition 1
13.643410852713178,9.135014875251751e-46,sample 3,condition 1
13.653413353338335,1.516037435011878e-45,sample 3,condition 1
13.66341585396349,2.513214856942851e-45,sample 3,condition 1
13.673418354588646,4.1616767621718795e-45,sample 3,condition 1
13.683420855213804,6.883766239373106e-45,sample 3,condition 1
13.69342335583896,1.1373730448029302e-44,sample 3,condition 1
13.703425856464115,1.8771492546132265e-44,sample 3,condition 1
13.713428357089272,3.094665712413664e-44,sample 3,condition 1
13.723430857714428,5.096215126072808e-44,sample 3,condition 1
13.733433358339585,8.383026541338573e-44,sample 3,condition 1
13.743435858964741,1.377441034732246e-43,sample 3,condition 1
13.753438359589897,2.2608111527721002e-43,sample 3,condition 1
13.763440860215054,3.706590937593701e-43,sample 3,condition 1
13.77344336084021,6.070215964072629e-43,sample 3,condition 1
13.783445861465365,9.930079916138926e-43,sample 3,condition 1
13.793448362090523,1.6226336231747276e-42,sample 3,condition 1
13.803450862715678,2.6485448539772693e-42,sample 3,condition 1
13.813453363340836,4.3183052249579037e-42,sample 3,condition 1
13.823455863965991,7.032965539478904e-42,sample 3,condition 1
13.833458364591147,1.1441495694315276e-41,sample 3,condition 1
13.843460865216304,1.8592863464650347e-41,sample 3,condition 1
13.85346336584146,3.0180673943627386e-41,sample 3,condition 1
13.863465866466615,4.893625943733623e-41,sample 3,condition 1
13.873468367091773,7.92595856799501e-41,sample 3,condition 1
13.883470867716929,1.2823070365939996e-40,sample 3,condition 1
13.893473368342086,2.072294437974427e-40,sample 3,condition 1
13.903475868967242,3.3452618209623803e-40,sample 3,condition 1
13.913478369592397,5.3942117659653766e-40,sample 3,condition 1
13.923480870217555,8.68850597003769e-40,sample 3,condition 1
13.93348337084271,1.3979172316636814e-39,sample 3,condition 1
13.943485871467866,2.2466585048073304e-39,sample 3,condition 1
13.953488372093023,3.606715862516015e-39,sample 3,condition 1
13.963490872718179,5.783704082669369e-39,sample 3,condition 1
13.973493373343336,9.264446487611816e-39,sample 3,condition 1
13.983495873968492,1.482354842244222e-38,sample 3,condition 1
13.993498374593647,2.369213351176084e-38,sample 3,condition 1
14.003500875218805,3.782469816550664e-38,sample 3,condition 1
14.01350337584396,6.032066000898619e-38,sample 3,condition 1
14.023505876469116,9.608951947535383e-38,sample 3,condition 1
14.033508377094273,1.5289922730886412e-37,sample 3,condition 1
14.043510877719429,2.430266505552738e-37,sample 3,condition 1
14.053513378344586,3.858529838958099e-37,sample 3,condition 1
14.063515878969742,6.119404833743447e-37,sample 3,condition 1
14.073518379594898,9.694287096544694e-37,sample 3,condition 1
14.083520880220055,1.534058596334588e-36,sample 3,condition 1
14.09352338084521,2.4248641293423162e-36,sample 3,condition 1
14.103525881470368,3.8287081987598684e-36,sample 3,condition 1
14.113528382095524,6.038603798964891e-36,sample 3,condition 1
14.12353088272068,9.513497792354775e-36,sample 3,condition 1
14.133533383345837,1.4971431779086288e-35,sample 3,condition 1
14.143535883970992,2.3534549404145851e-35,sample 3,condition 1
14.153538384596148,3.695454740198674e-35,sample 3,condition 1
14.163540885221305,5.796279853768072e-35,sample 3,condition 1
14.173543385846461,9.081347033038934e-35,sample 3,condition 1
14.183545886471618,1.4212506514602998e-34,sample 3,condition 1
14.193548387096774,2.221828688654014e-34,sample 3,condition 1
14.20355088772193,3.4695245316715773e-34,sample 3,condition 1
14.213553388347087,5.411888799727325e-34,sample 3,condition 1
14.223555888972243,8.432324015114676e-34,sample 3,condition 1
14.233558389597398,1.3123970281276459e-33,sample 3,condition 1
14.243560890222556,2.0403408817365965e-33,sample 3,condition 1
14.253563390847711,3.168544248929959e-33,sample 3,condition 1
14.263565891472869,4.915145561375161e-33,sample 3,condition 1
14.273568392098024,7.61609872018598e-33,sample 3,condition 1
14.28357089272318,1.1788222645913294e-32,sample 3,condition 1
14.293573393348337,1.8225677874524925e-32,sample 3,condition 1
14.303575893973493,2.814742410530836e-32,sample 3,condition 1
14.313578394598649,4.3422341730582295e-32,sample 3,condition 1
14.323580895223806,6.691253038911112e-32,sample 3,condition 1
14.333583395848962,1.0299622476727638e-31,sample 3,condition 1
14.343585896474119,1.583633974617057e-31,sample 3,condition 1
14.353588397099275,2.432248684369548e-31,sample 3,condition 1
14.36359089772443,3.731477422610394e-31,sample 3,condition 1
14.373593398349588,5.718384389815502e-31,sample 3,condition 1
14.383595898974743,8.753577273858517e-31,sample 3,condition 1
14.393598399599899,1.3384973137598735e-30,sample 3,condition 1
14.403600900225056,2.0444154729044082e-30,sample 3,condition 1
14.413603400850212,3.1191807909816154e-30,sample 3,condition 1
14.42360590147537,4.753699023954739e-30,sample 3,condition 1
14.433608402100525,7.236733378444505e-30,sample 3,condition 1
14.44361090272568,1.1004573940025312e-29,sample 3,condition 1
14.453613403350838,1.6715665626536321e-29,sample 3,condition 1
14.463615903975994,2.536260812943845e-29,sample 3,condition 1
14.47361840460115,3.844005095742532e-29,sample 3,condition 1
14.483620905226307,5.819609136408683e-29,sample 3,condition 1
14.493623405851462,8.800827549432909e-29,sample 3,condition 1
14.50362590647662,1.329453188184112e-28,sample 3,condition 1
14.513628407101775,2.0060531986770033e-28,sample 3,condition 1
14.52363090772693,3.0236513502734547e-28,sample 3,condition 1
14.533633408352088,4.552404688813621e-28,sample 3,condition 1
14.543635908977244,6.846520424343583e-28,sample 3,condition 1
14.5536384096024,1.0285345000318548e-27,sample 3,condition 1
14.563640910227557,1.543432860541723e-27,sample 3,condition 1
14.573643410852712,2.313537574295532e-27,sample 3,condition 1
14.58364591147787,3.4640593323678375e-27,sample 3,condition 1
14.593648412103025,5.181005461446868e-27,sample 3,condition 1
14.603650912728181,7.740388432810189e-27,sample 3,condition 1
14.613653413353338,1.1551315644417926e-26,sample 3,condition 1
14.623655913978494,1.7219484748138843e-26,sample 3,condition 1
14.63365841460365,2.564064062078182e-26,sample 3,condition 1
14.643660915228807,3.8137974503814255e-26,sample 3,condition 1
14.653663415853963,5.666389494030699e-26,sample 3,condition 1
14.66366591647912,8.409598939778767e-26,sample 3,condition 1
14.673668417104276,1.2467064924335716e-25,sample 3,condition 1
14.683670917729431,1.846176626017088e-25,sample 3,condition 1
14.693673418354589,2.7308785118046903e-25,sample 3,condition 1
14.703675918979744,4.035075190753039e-25,sample 3,condition 1
14.7136784196049,5.955538249051372e-25,sample 3,condition 1
14.723680920230057,8.780324245141191e-25,sample 3,condition 1
14.733683420855213,1.2930646963144425e-24,sample 3,condition 1
14.74368592148037,1.9021735348509327e-24,sample 3,condition 1
14.753688422105526,2.795118409038559e-24,sample 3,condition 1
14.763690922730682,4.102706946270233e-24,sample 3,condition 1
14.773693423355839,6.0153514877049585e-24,sample 3,condition 1
14.783695923980995,8.809915911070452e-24,sample 3,condition 1
14.793698424606152,1.2888511843781463e-23,sample 3,condition 1
14.803700925231308,1.8834498475576322e-23,sample 3,condition 1
14.813703425856463,2.7493221769722186e-23,sample 3,condition 1
14.82370592648162,4.008828857005078e-23,sample 3,condition 1
14.833708427106776,5.838882271289662e-23,sample 3,condition 1
14.843710927731932,8.494978028420679e-23,sample 3,condition 1
14.85371342835709,1.234568398900826e-22,sample 3,condition 1
14.863715928982245,1.7922080518296818e-22,sample 3,condition 1
14.873718429607402,2.5988551877013797e-22,sample 3,condition 1
14.883720930232558,3.7644032744870967e-22,sample 3,condition 1
14.893723430857714,5.446664528197763e-22,sample 3,condition 1
14.903725931482871,7.8720084417626e-22,sample 3,condition 1
14.913728432108027,1.1364777366975293e-21,sample 3,condition 1
14.923730932733182,1.6389163517417405e-21,sample 3,condition 1
14.93373343335834,2.3608757774617774e-21,sample 3,condition 1
14.943735933983495,3.397113008584714e-21,sample 3,condition 1
14.953738434608653,4.882782510286482e-21,sample 3,condition 1
14.963740935233808,7.010440572667966e-21,sample 3,condition 1
14.973743435858964,1.0054114067719313e-20,sample 3,condition 1
14.983745936484121,1.4403329189431968e-20,sample 3,condition 1
14.993748437109277,2.0611166239669516e-20,sample 3,condition 1
15.003750937734432,2.9462043420234945e-20,sample 3,condition 1
15.01375343835959,4.2067219034335036e-20,sample 3,condition 1
15.023755938984745,5.99991914278187e-20,sample 3,condition 1
15.033758439609903,8.548062111126116e-20,sample 3,condition 1
15.043760940235058,1.2164958629578004e-19,sample 3,condition 1
15.053763440860214,1.7293158368562217e-19,sample 3,condition 1
15.063765941485372,2.4556062827463873e-19,sample 3,condition 1
15.073768442110527,3.483083673358854e-19,sample 3,condition 1
15.083770942735683,4.935030642858431e-19,sample 3,condition 1
15.09377344336084,6.984520466466909e-19,sample 3,condition 1
15.103775943985996,9.874250705130762e-19,sample 3,condition 1
15.113778444611153,1.394416587096261e-18,sample 3,condition 1
15.123780945236309,1.9669883447246025e-18,sample 3,condition 1
15.133783445861464,2.771608658346729e-18,sample 3,condition 1
15.143785946486622,3.9010626917171545e-18,sample 3,condition 1
15.153788447111777,5.484725142201306e-18,sample 3,condition 1
15.163790947736933,7.702784489500198e-18,sample 3,condition 1
15.17379344836209,1.0805916001203223e-17,sample 3,condition 1
15.183795948987246,1.5142459134581412e-17,sample 3,condition 1
15.193798449612403,2.1195918363112413e-17,sample 3,condition 1
15.203800950237559,2.9636648741281095e-17,sample 3,condition 1
15.213803450862715,4.1393008877739796e-17,sample 3,condition 1
15.223805951487872,5.774919994102361e-17,sample 3,condition 1
15.233808452113028,8.047964299796401e-17,sample 3,condition 1
15.243810952738183,1.1203332551334484e-16,sample 3,condition 1
15.25381345336334,1.5578640431345935e-16,sample 3,condition 1
15.263815953988496,2.1638793513453032e-16,sample 3,condition 1
15.273818454613654,3.002325109022549e-16,sample 3,condition 1
15.28382095523881,4.1610564164647327e-16,sample 3,condition 1
15.293823455863965,5.760639841181809e-16,sample 3,condition 1
15.303825956489122,7.966344829389839e-16,sample 3,condition 1
15.313828457114278,1.100446062844849e-15,sample 3,condition 1
15.323830957739434,1.5184473124623172e-15,sample 3,condition 1
15.333833458364591,2.092917092426824e-15,sample 3,condition 1
15.343835958989747,2.8815468068890795e-15,sample 3,condition 1
15.353838459614904,3.96296935015198e-15,sample 3,condition 1
15.36384096024006,5.4442386584055304e-15,sample 3,condition 1
15.373843460865215,7.470936219605971e-15,sample 3,condition 1
15.383845961490373,1.0240811222043825e-14,sample 3,condition 1
15.393848462115528,1.402216832403004e-14,sample 3,condition 1
15.403850962740686,1.9178626526420038e-14,sample 3,condition 1
15.413853463365841,2.6202417645577863e-14,sample 3,condition 1
15.423855963990997,3.575911737511354e-14,sample 3,condition 1
15.433858464616154,4.874766381081799e-14,sample 3,condition 1
15.44386096524131,6.638079381534213e-14,sample 3,condition 1
15.453863465866466,9.029271689215886e-14,sample 3,condition 1
15.463865966491623,1.2268308081105467e-13,sample 3,condition 1
15.473868467116779,1.6650923545148982e-13,sample 3,condition 1
15.483870967741936,2.2574269688141246e-13,sample 3,condition 1
15.493873468367092,3.0571084765236025e-13,sample 3,condition 1
15.503875968992247,4.135516670157554e-13,sample 3,condition 1
15.513878469617405,5.588181688214362e-13,sample 3,condition 1
15.52388097024256,7.542808898654773e-13,sample 3,condition 1
15.533883470867716,1.0169920689653326e-12,sample 3,condition 1
15.543885971492873,1.3696951933739846e-12,sample 3,condition 1
15.553888472118029,1.8426897997372627e-12,sample 3,condition 1
15.563890972743186,2.4762956617070434e-12,sample 3,condition 1
15.573893473368342,3.3241051826910463e-12,sample 3,condition 1
15.583895973993497,4.45727105118815e-12,sample 3,condition 1
15.593898474618655,5.970152023439122e-12,sample 3,condition 1
15.60390097524381,7.987738250373428e-12,sample 3,condition 1
15.613903475868966,1.0675405527447411e-11,sample 3,condition 1
15.623905976494123,1.4251713785501815e-11,sample 3,condition 1
15.63390847711928,1.90051800605844e-11,sample 3,condition 1
15.643910977744437,2.5316234189609138e-11,sample 3,condition 1
15.653913478369592,3.3685924645462494e-11,sample 3,condition 1
15.663915978994748,4.4773405359259506e-11,sample 3,condition 1
15.673918479619905,5.944483159631853e-11,sample 3,condition 1
15.68392098024506,7.883706160876065e-11,sample 3,condition 1
15.693923480870216,1.0444054884758968e-10,sample 3,condition 1
15.703925981495374,1.3820707800401448e-10,sample 3,condition 1
15.71392848212053,1.826896245961152e-10,sample 3,condition 1
15.723930982745687,2.4122370059846084e-10,sample 3,condition 1
15.733933483370842,3.1816221238436377e-10,sample 3,condition 1
15.743935983995998,4.1917925976024626e-10,sample 3,condition 1
15.753938484621155,5.51662645467684e-10,sample 3,condition 1
15.763940985246311,7.252203948047748e-10,sample 3,condition 1
15.773943485871467,9.523336220657324e-10,sample 3,condition 1
15.783945986496624,1.2491970234254851e-09,sample 3,condition 1
15.79394848712178,1.6367996263632992e-09,sample 3,condition 1
15.803950987746937,2.142312813429041e-09,sample 3,condition 1
15.813953488372093,2.8008708524557486e-09,sample 3,condition 1
15.823955988997248,3.657852194354777e-09,sample 3,condition 1
15.833958489622406,4.771798878655477e-09,sample 3,condition 1
15.843960990247561,6.2181480581093395e-09,sample 3,condition 1
15.853963490872717,8.09399583949838e-09,sample 3,condition 1
15.863965991497874,1.0524171731766137e-08,sample 3,condition 1
15.87396849212303,1.3668974970461493e-08,sample 3,condition 1
15.883970992748187,1.7734015543667826e-08,sample 3,condition 1
15.893973493373343,2.2982717459438245e-08,sample 3,condition 1
15.903975993998499,2.9752185339118346e-08,sample 3,condition 1
15.913978494623656,3.847331480587016e-08,sample 3,condition 1
15.923980995248812,4.9696251019166656e-08,sample 3,condition 1
15.933983495873967,6.412257875579429e-08,sample 3,condition 1
15.943985996499125,8.264597479408239e-08,sample 3,condition 1
15.95398849712428,1.0640348517303466e-07,sample 3,condition 1
15.963990997749438,1.36840126000745e-07,sample 3,condition 1
15.973993498374593,1.757901711850763e-07,sample 3,condition 1
15.983995998999749,2.2557931351171575e-07,sample 3,condition 1
15.993998499624906,2.891529032737341e-07,sample 3,condition 1
16.004001000250064,3.70236725563412e-07,sample 3,condition 1
16.01400350087522,4.7353832748731845e-07,sample 3,condition 1
16.024006001500375,6.04998815824723e-07,sample 3,condition 1
16.03400850212553,7.721073940638899e-07,sample 3,condition 1
16.044011002750686,9.842937924611664e-07,sample 3,condition 1
16.054013503375845,1.2534172834821033e-06,sample 3,condition 1
16.064016004001,1.5943753101261782e-06,sample 3,condition 1
16.074018504626157,2.0258600582837773e-06,sample 3,condition 1
16.084021005251312,2.5712977839993946e-06,sample 3,condition 1
16.094023505876468,3.2600136123808535e-06,sample 3,condition 1
16.104026006501623,4.128674157633299e-06,sample 3,condition 1
16.114028507126783,5.223072034497191e-06,sample 3,condition 1
16.124031007751938,6.600330573315981e-06,sample 3,condition 1
16.134033508377094,8.331624332604082e-06,sample 3,condition 1
16.14403600900225,1.0505531944179318e-05,sample 3,condition 1
16.154038509627405,1.3232163166605049e-05,sample 3,condition 1
16.164041010252564,1.664823264457609e-05,sample 3,condition 1
16.17404351087772,2.092328982420745e-05,sample 3,condition 1
16.184046011502875,2.6267359003450463e-05,sample 3,condition 1
16.19404851212803,3.294029708147172e-05,sample 3,condition 1
16.204051012753187,4.1263240961855816e-05,sample 3,condition 1
16.214053513378346,5.1632593832030054e-05,sample 3,condition 1
16.2240560140035,6.453709212922533e-05,sample 3,condition 1
16.234058514628657,8.05786057917981e-05,sample 3,condition 1
16.244061015253813,0.00010049745677237208,sample 3,condition 1
16.25406351587897,0.0001252031987372044,sample 3,condition 1
16.264066016504124,0.00015581198906227845,sample 3,condition 1
16.274068517129283,0.00019369190812675922,sample 3,condition 1
16.28407101775444,0.00024051784688628868,sample 3,condition 1
16.294073518379594,0.0002983378992362674,sample 3,condition 1
16.30407601900475,0.00036965356942939546,sample 3,condition 1
16.314078519629906,0.0004575165468891048,sample 3,condition 1
16.324081020255065,0.0005656453228771242,sample 3,condition 1
16.33408352088022,0.000698565539207439,sample 3,condition 1
16.344086021505376,0.0008617786842546238,sample 3,condition 1
16.35408852213053,0.0010619646040097564,sample 3,condition 1
16.364091022755687,0.0013072242967906292,sample 3,condition 1
16.374093523380846,0.0016073706334439391,sample 3,condition 1
16.384096024006002,0.001974276018084016,sample 3,condition 1
16.394098524631158,0.002422287609220559,sample 3,condition 1
16.404101025256313,0.0029687225936983336,sample 3,condition 1
16.41410352588147,0.0036344581875083757,sample 3,condition 1
16.424106026506625,0.004444633575263067,sample 3,condition 1
16.434108527131784,0.005429483947450905,sample 3,condition 1
16.44411102775694,0.00662533021218949,sample 3,condition 1
16.454113528382095,0.008075751914817205,sample 3,condition 1
16.46411602900725,0.009832975471932837,sample 3,condition 1
16.474118529632406,0.011959515104022659,sample 3,condition 1
16.484121030257565,0.01453010993107855,sample 3,condition 1
16.49412353088272,0.017634007689230874,sample 3,condition 1
16.504126031507877,0.021377653557286085,sample 3,condition 1
16.514128532133032,0.025887851788526185,sample 3,condition 1
16.524131032758188,0.03131547837959882,sample 3,condition 1
16.534133533383347,0.03783983504630526,sample 3,condition 1
16.544136034008503,0.04567374850596813,sample 3,condition 1
16.55413853463366,0.05506953469846819,sample 3,condition 1
16.564141035258814,0.06632596534520503,sample 3,condition 1
16.57414353588397,0.07979639440313126,sample 3,condition 1
16.584146036509125,0.09589822480000904,sample 3,condition 1
16.594148537134284,0.11512392164430824,sample 3,condition 1
16.60415103775944,0.13805380722346103,sample 3,condition 1
16.614153538384596,0.16537090590193793,sample 3,condition 1
16.62415603900975,0.19787814389972216,sample 3,condition 1
16.634158539634907,0.2365182502993705,sample 3,condition 1
16.644161040260066,0.282396751953468,sample 3,condition 1
16.65416354088522,0.3368085067359132,sample 3,condition 1
16.664166041510377,0.40126827732492815,sample 3,condition 1
16.674168542135533,0.4775459119792386,sample 3,condition 1
16.68417104276069,0.5677067701632754,sample 3,condition 1
16.694173543385848,0.6741581100112856,sample 3,condition 1
16.704176044011003,0.7997022421444124,sample 3,condition 1
16.71417854463616,0.9475973509462372,sample 3,condition 1
16.724181045261314,1.1216269907563219,sample 3,condition 1
16.73418354588647,1.3261793812795821,sample 3,condition 1
16.74418604651163,1.5663377545569308,sample 3,condition 1
16.754188547136785,1.84798314583579,sample 3,condition 1
16.76419104776194,2.1779111733536722,sample 3,condition 1
16.774193548387096,2.5639645181152764,sample 3,condition 1
16.78419604901225,3.015182994912348,sample 3,condition 1
16.794198549637407,3.541973300755202,sample 3,condition 1
16.804201050262566,4.156300737172157,sample 3,condition 1
16.814203550887722,4.871905429024431,sample 3,condition 1
16.824206051512878,5.70454580504562,sample 3,condition 1
16.834208552138033,6.672272364575903,sample 3,condition 1
16.84421105276319,7.795735031171076,sample 3,condition 1
16.854213553388348,9.098527686964482,sample 3,condition 1
16.864216054013504,10.607573791745454,sample 3,condition 1
16.87421855463866,12.353557317378936,sample 3,condition 1
16.884221055263815,14.371403570827002,sample 3,condition 1
16.89422355588897,16.70081483686121,sample 3,condition 1
16.90422605651413,19.386866143388392,sample 3,condition 1
16.914228557139285,22.48066683668071,sample 3,condition 1
16.92423105776444,26.04009404887471,sample 3,condition 1
16.934233558389597,30.13060454351419,sample 3,condition 1
16.944236059014752,34.82613183405165,sample 3,condition 1
16.954238559639908,40.210075881751855,sample 3,condition 1
16.964241060265067,46.37639308967521,sample 3,condition 1
16.974243560890223,53.430794713999994,sample 3,condition 1
16.98424606151538,61.492062208047045,sample 3,condition 1
16.994248562140534,70.69348839226112,sample 3,condition 1
17.00425106276569,81.18445369918653,sample 3,condition 1
17.01425356339085,93.13214706899016,sample 3,condition 1
17.024256064016004,106.72344136096207,sample 3,condition 1
17.03425856464116,122.16693339144285,sample 3,condition 1
17.044261065266316,139.69515889954863,sample 3,condition 1
17.05426356589147,159.5669928697565,sample 3,condition 1
17.06426606651663,182.07024569408563,sample 3,condition 1
17.074268567141786,207.52446562554547,sample 3,condition 1
17.08427106776694,236.28395784743955,sample 3,condition 1
17.094273568392097,268.74103024718954,sample 3,condition 1
17.104276069017253,305.32947562719335,sample 3,condition 1
17.11427856964241,346.5282995948696,sample 3,condition 1
17.124281070267568,392.8657027370385,sample 3,condition 1
17.134283570892723,444.9233248865495,sample 3,condition 1
17.14428607151788,503.3407583187167,sample 3,condition 1
17.154288572143034,568.8203355575507,sample 3,condition 1
17.16429107276819,642.1321961159733,sample 3,condition 1
17.17429357339335,724.1196349262257,sample 3,condition 1
17.184296074018505,815.704733426042,sample 3,condition 1
17.19429857464366,917.8942722430938,sample 3,condition 1
17.204301075268816,1031.785922153191,sample 3,condition 1
17.21430357589397,1158.574707472938,sample 3,condition 1
17.22430607651913,1299.5597332754403,sample 3,condition 1
17.234308577144287,1456.1511647866903,sample 3,condition 1
17.244311077769442,1629.8774440301813,sample 3,condition 1
17.254313578394598,1822.3927252348883,sample 3,condition 1
17.264316079019753,2035.4845067187598,sample 3,condition 1
17.27431857964491,2271.0814329068567,sample 3,condition 1
17.284321080270068,2531.261235856605,sample 3,condition 1
17.294323580895224,2818.258781154412,sample 3,condition 1
17.30432608152038,3134.4741783416785,sample 3,condition 1
17.314328582145535,3482.4809111396744,sample 3,condition 1
17.32433108277069,3865.0339377115774,sample 3,condition 1
17.33433358339585,4285.077706048788,sample 3,condition 1
17.344336084021005,4745.754024339363,sample 3,condition 1
17.35433858464616,5250.409720916775,sample 3,condition 1
17.364341085271317,5802.604023130396,sample 3,condition 1
17.374343585896472,6406.1155792975,sample 3,condition 1
17.38434608652163,7064.94904282897,sample 3,condition 1
17.394348587146787,7783.341132738046,sample 3,condition 1
17.404351087771943,8565.76608011309,sample 3,condition 1
17.4143535883971,9416.940365813285,sample 3,condition 1
17.424356089022254,10341.826650730067,sample 3,condition 1
17.434358589647413,11345.636796497507,sample 3,condition 1
17.44436109027257,12433.833871623025,sample 3,condition 1
17.454363590897724,13612.133035730018,sample 3,condition 1
17.46436609152288,14886.501193011769,sample 3,condition 1
17.474368592148036,16263.155305209324,sample 3,condition 1
17.48437109277319,17748.55925448685,sample 3,condition 1
17.49437359339835,19349.419147586283,sample 3,condition 1
17.504376094023506,21072.67695465685,sample 3,condition 1
17.51437859464866,22925.50237926885,sample 3,condition 1
17.524381095273817,24915.282860343646,sample 3,condition 1
